listing_id,id,date,reviewer_id,reviewer_name,comments,tema_principal,sentimiento,sentimiento_etiqueta
14832990,234367254,2018-02-12,5908095,Marina,"Todo genial, hermoso y cómodo departamento. Es un edificio seguro y muy buena ubicación. Emanuel fue muy atento siempre con las consultas. Super recomendable!",Instalaciones,0.41666666666666663,Positivo ✅
9593588,65798958,2016-03-17,3244584,João,"Joon was a dedicated host who made us feel comfortable from the first moment.
The apartment is the same as described, so my expectations were more than met. The neighborhood is excellent and well located, with many shops, restaurants, coffee shops and less than 10 min walk to the Metro, which is good.",Ubicación,0.3979166666666667,Positivo ✅
31085143,437344661,2019-04-14,26349694,Francesca,"Rosana e suo marito sono stati degli ottimi host, l'alloggio era in una zona ottima e per ogni domanda che avevamo Rosana è stata molto disponibile. Sicuramente, se dovessi ritornare a Buenos Aires, tornerei da lei.",Atención,0.0,Neutral ⚪
9115248,120905107,2016-12-12,28310321,Bonnaud,"Très agréable petit hôtel, chambre spacieuse avec canapé et cuisine (et salle de bain). Lumineux, calme, bien situé. Impeccable !",Instalaciones,0.9375,Positivo ✅
4416046,95112439,2016-08-18,48936312,Ale,"We had an amazing time in Manuel's apartment! The place is a real spot of harmony :)
Thank you, Manuel, for such an amazing hosting. 
And to all of you who are thinking of renting an apartment in Buenos Aires, there is no better place than this one!!",Atención,0.27656250000000004,Positivo ✅
50778,133610766,2017-02-23,56272963,Jorge,The host canceled this reservation 47 days before arrival. This is an automated posting.,Atención,0.0,Neutral ⚪
23890268,258612650,2018-04-29,140419514,Gerardo,"Recomendado 100%, el alojamiento es tal cual como aparece en las fotos,   cerca de muchos locales, teatros, etc... agradecido con los detalles y los tips que te envian durante la estancia,  con seguridad volvere!!!",Ubicación,0.0,Neutral ⚪
23555487,464794270,2019-06-06,194392822,Marcos,"Mi esposa, hijos y mi suegra disfrutaron de su estadia en Buenos Aires, en el departamento de Patricia, les encanto todo en especial la ubicacion increible cerca de todo. Excelente servicio y predisposicion de Patricia para ayudar en lo que se necesite. Realmente lo recomiendo mucho. Muchas gracias Patricia por todo. Esperamos volver pronto.",Ubicación,0.0,Neutral ⚪
14296370,191751372,2017-09-08,145836415,Flavia,"O apartamento é bem localizado, próximo a supermercado, cafés, ruas de comércio e próximo a estações de metrô e ônibus.",Ubicación,0.0,Neutral ⚪
42039852,621447758,2020-03-31,86097989,Fernando,"Es un apartamento amplio, iluminado, equipado para pasar larga estadías.
Cercano al subte, vías principales, restaurantes y supermercados.
Zona segura.
En cuanto a Beatriz (la dueña) de el apartamento es una excelente persona quien da buena hospitalidad, comunicación permanente y ademas recomendaciones de la zona.
Sin duda volveria.",Ubicación,0.0,Neutral ⚪
31625330,560066343,2019-11-05,14733569,Adrian,"La ubicacion excelente, deberia mejorar limpieza.",Instalaciones,0.0,Neutral ⚪
23368503,531481862,2019-09-17,62003530,Antonella,"Muy amables y flexibles, atentas a satisfacer todas las necesidades y buscan que se tenga una buena estadía. 
Departamento como en las fotos, muchas opciones de transporte público cerca",Ubicación,0.0,Neutral ⚪
1182263,69338845,2016-04-10,6165425,Timothy,"Pretty good location in the Palermo area. Danny and his girlfriend are super nice people and speak good English, which is nice! They showed us a really nice local place to grab lunch at it was awesome! The house is really great. Room was big and spacious. I understand why the ratings are so high! I could have stayed longer if our schedule allowed!",Ubicación,0.4602564102564103,Positivo ✅
4627483,125580312,2017-01-06,15425258,Maria,"Better than a hotel.

Location, privacy, perfectly clean, comfort & experience living like a real ""porteño"".
The studio flat is absolutely amazing, with great air conditioning to cope with the heat of the summer and Paul (the owner) was extremely helpful.

We stayed with a 3-month old baby and in our experience it was better than staying in a hotel for all the reasons described above. We normally stayed in hotels and from now and on, we won't hesitate to stay here again next time we are in Buenos Aires visiting family.",Limpieza,0.2555555555555556,Positivo ✅
767912,6592012,2013-08-18,930248,Peter,"First of all let me say thank you to Carlos, a very friendly and fast acting person. Carlos assisted me from the start to the end. He made sure the internet works properly at the very moment I moved in. He bought for the apartment because I requested one a brand new blender and an ironing board.
The apartment itself is very nice, clean and safe in one of the best areas in Buenos Aires, Palermo on a big Avenue surrounded by parks and trees.
The apartment has a fully fitted modern, very clean and organised kitchen. (just the knives could be sharper :))
The living and eating area is very nice with nice furniture and in a very good condition. The apartment has a big master bedroom with suit in bathroom with bathtub. Well to make a long story short,  rent it your own and you will see what I am saying is true. I especially liked the area.",Limpieza,0.3914878787878788,Positivo ✅
41074915,602667657,2020-02-07,331735185,Raul,"Impecable el apartamento y la atención de Patricia en todo momento, una ubicación inmejorable. Perfecto para conocer y moverse a cualquier parte. Pasamos súper!",Instalaciones,0.0,Neutral ⚪
3090075,423929075,2019-03-15,14564906,Yevstakhiy,What a beautiful place. Close to everything. And that charming balcony is just great. Christian was one of the best hosts I've ever met here on Airbnb. He let us check in during the night and was always very helpful!,Atención,0.6,Positivo ✅
32351799,508845139,2019-08-13,69711594,Michelle,"Me gustó el apartamento, excelente ubicación, muy cerca del metro y transporte público (buses); supermercados y bonitos restaurantes . Un lugar tranquilo y seguro. Muy limpias todas las áreas del departamento (cocina, comedor, cuarto, closet y baño). Con todo lo necesario para la estadía. Nestor y Amelia, fueron excelentes hosts, muy amables, puntuales y atentos.  Muy buenas personas. Fue mi primera vez en Buenos Aires, y fue mi mejor opción para movilizarme y turistear, cerca de todo, muy buen barrio, lo recomiendo!",Ubicación,0.0,Neutral ⚪
21259699,279390074,2018-06-20,118081904,Gustavo,Muy cómodo y bien ubicado. Excelente atención de la anfitriona. Muy recomendable.,Atención,0.0,Neutral ⚪
2016164,33070116,2015-05-25,7892569,Gabriela,"Es probablemente la mejor experiencia que hemos tenido en airbnb hasta ahora. Gabriele fue super puntual para todo, nos dio indicaciones de cómo llegar y salir precisas, el departamento era tal cual las fotos (ojo, es chico!), pero perfecto para una pareja o hasta 3 personas. Te acomodas sin problemas. El barrio es lindo, a un paso del metro, el jardin botanico y varios parques, y plaza serrano.. y un poco más allá, varias cuadras de outlets. Con el metro y los buses, llegas a todos lados y no es un viaje muy largo. Desde que llegamos, Gabriele fue super atento, y nos contestó los mails siempre y rápido, asi que todo fluyó muy rápido y fácil. Si vuelvo a BsAs, es probable que me quede nuevamente en este apartamento. Nos encantó!",Ubicación,0.41666666666666663,Positivo ✅
24427419,570854348,2019-11-30,91809864,Quirine,Good location and Olivia is very friendly,Ubicación,0.59375,Positivo ✅
23483338,477036220,2019-06-27,44864819,Lina Paola,Excelente ubicación,Instalaciones,0.0,Neutral ⚪
30323485,452038379,2019-05-12,97176893,Sofía,"Es tal cual se ve en las fotos, hermoso, muy limpio y Gabriel es un excelente anfitrión !",Limpieza,0.0,Neutral ⚪
29677059,494061352,2019-07-23,190152717,Vanessa Lourenço,"O apartamento é simplesmente maravilhoso e muito bem decorado! Com uma grande sacada que possui uma linda vista. A localização é perfeita, pertinho de tudo. Roby e Betina são fantásticos. Meu voo era em um horário complicado e Roby sempre disposto a ajudar. Foi a minha primeira vez em Buenos Aires e não poderia ter sido mais agradável. Deixaram um cartão do metrô que ajudou muito para locomoção além de alguns (Website hidden by Airbnb) certeza voltearei a me hospedar no local.",Instalaciones,-0.08333333333333333,Neutral ⚪
25724072,437413094,2019-04-14,185947213,María Beatriz,Todo en orden y sin dificultad. Excelente ubicación,Instalaciones,0.0,Neutral ⚪
9387966,203230830,2017-10-14,12683159,Gabriella,"Absolutely perfect in every way.  If you are looking for a place in a hip area (Palermo) close to all amenities, walking distance (if you like to walk and experience areas) to the central city and Recoleta this is the place.  Tea and Walter provided me with the best Airbnb experience I have had to date.  So many thoughtful touches.  I hope to come back and stay right here again as I enjoyed the experience so much.  I was a solo woman traveller and would certainly recommend for like minded travellers.",Ubicación,0.41,Positivo ✅
32125610,461952432,2019-06-01,179449680,Seba,"Hubo muy buena comunicación con Romina, el departamento está cerca de la zona de bares de plaza serrano y tiene todas las comodidades necesarias.",Ubicación,0.0,Neutral ⚪
4187460,107635116,2016-10-11,5465174,Fernando,"Não poderia ter escolhido um local melhor. Tudo perfeito: a localização, o quarto, os detalhes da decoração. Paula sempre muito disponível | No podría quedarme en un local mejor. Todo perfecto: la ubicacion, los detalles de la decoración de la habitación. Paula siempre muy disponible.",Instalaciones,0.0,Neutral ⚪
259745,288823556,2018-07-10,37278483,José Juan,"Alberto y Claudia are exceptional guides.  I was impressed by their awesome customer service. The combination of black pottery, mezcal tasting and alebrijes is excellent. 
Alberto y Claudia son excelentes guías. Me impresionó mucho su servicio al cliente. La combinación de barro negro, mezcal y alebrijes es buenísima.",Instalaciones,0.7,Positivo ✅
8160684,581271514,2019-12-24,866992,Luz,A beautiful stately apartment in a wonderful neighborhood. You could not ask for more in terms of space in a city that usually has much smaller apartments. Awesome stay!,Ubicación,0.5166666666666667,Positivo ✅
37813076,547008001,2019-10-14,21061377,Maria Gbriela,Estuvimos muy a gusto en el dto de Mauricio. Muy tranquilo el edificio. Exelente ubicación. Cerca de todo. Mauricio muy atento. Volveria.,Ubicación,0.0,Neutral ⚪
38624590,555204305,2019-10-27,2757875,Benjamin,"The apartment is great, sparkling clean and has everything you need! Checkin was super easy! It’s located in a super nice area in BA and everything you need is close, including lots of restaurants and bars!",Limpieza,0.5361111111111111,Positivo ✅
8971621,146956686,2017-04-24,60931209,Janaina,"Muito aconchegante, moderno e funcional. Bem cool ",Instalaciones,0.35,Positivo ✅
19532030,342352798,2018-10-28,68434608,Francisco,"Roxana se comunicaba rápidamente,  la ubicación es buena, el departamento muy bonito,  limpio y con una vista espectacular.  100% recomendado.  Hoy caminé de ahí a Palermo  porque queda cerca de restaurantes, bares , parques, etc.",Limpieza,0.0,Neutral ⚪
17245596,213671375,2017-11-22,159240182,Raul,Buena relación precio/calidad,Precio/Calidad,0.0,Neutral ⚪
